time,reported_cases,reported_cases_c,predicted_cases_c,predicted_min_c,predicted_max_c,predicted_cases,predicted_min,predicted_max,predicted_min2,predicted_max2,deaths,deaths_c,estimated_deaths_c,death_min_c,death_max_c,estimated_deaths,death_min,death_max,death_min2,death_max2,rt,rt_min,rt_max,rt_min2,rt_max2,country_region_code,country_region,iso_3166_2_code,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,AS,BC,BS,CC,CH,CL,CM,CS,DF,DG,GR,GT,HG,JC,MC,MN,MS,NL,NT,OC,PL,QR,QT,SL,SP,SR,TC,TL,TS,VZ,YN,ZS
2020-06-06,37,961,1745.64917424642,1109.5300417170802,2620.62060186578,51.039577091637895,25.0456017898038,85.1796568457351,41.267299964517605,59.796768396561,8,93,90.4484981636835,66.6664144116741,117.62649806060301,3.3231038958837003,2.59606113343319,4.1244646378299,3.04841804421744,3.58107497677469,1.10718632848052,0.8010483826234521,1.43572529748282,1.00765473199193,1.19275551940732,MX,Mexico,MX-NAY,-55,-20,-50,-41,-13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,27,988,1798.71665450437,1134.03908648638,2706.9537877847897,53.067480257941796,24.5090447692993,86.33318591900759,42.143013301991296,62.01970575674629,4,97,93.86243460929269,69.3302341514006,121.84296597769199,3.41393644560925,2.66381973972657,4.21646791708923,3.1299213267366897,3.65998923781811,1.1217338477977399,0.7378555016211259,1.5600752260031203,0.9972096851971499,1.22519435418218,MX,Mexico,MX-NAY,-58,-24,-53,-45,-11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,40,1028,1857.6493913785102,1168.7178690078802,2804.0784303942896,58.9327368741449,34.6787825215066,97.12464260949459,47.82518076049521,66.1979114725109,7,104,97.36971156411708,72.0619880240947,126.20221438099199,3.5072769548243796,2.7317538726941,4.35924840329982,3.22589168659913,3.74621111653562,1.21847622424753,1.06520025431595,1.46940783037929,1.14969777151951,1.2693767744254199,MX,Mexico,MX-NAY,-49,-20,-47,-42,-32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,37,1065,1921.8812996054603,1207.4451848124002,2914.8750670807103,64.2319082269491,38.7273158045138,110.79663668642598,51.0844581138251,73.916531548835,5,109,100.97294925160999,74.8654222682639,130.714096351436,3.6032376874931002,2.8034342441691296,4.5118819704437,3.31587069175303,3.8494540821021497,1.3023630798925,1.08486242164056,1.70016592191118,1.1866512105940101,1.37211872455055,MX,Mexico,MX-NAY,-50,-22,-45,-40,-34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,37,1102,1985.92171546672,1244.28495202767,3022.57339505471,64.0404158612568,36.839767215273795,107.69832797399499,50.5341922273323,73.5975153572587,3,112,104.674574468056,77.74107103239601,135.351692350434,3.7016252164458296,2.87564876413213,4.63759599899886,3.4173222367171605,3.9617490322588598,1.2621987067296299,1.07581517066636,1.59799122497456,1.16613704890199,1.33087443111019,MX,Mexico,MX-NAY,-47,-20,-45,-38,-34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,35,1137,2051.1322567615803,1280.75061325791,3133.4946748981897,65.2105412948671,36.465661230237295,110.921279843482,51.5468711412815,72.5227930626387,4,116,108.47674360426001,80.6737671415274,140.115900439156,3.80216913620409,2.9326961091314,4.764208088721509,3.51301806221407,4.083527185834289,1.24274039554162,1.07340330570047,1.52508296059674,1.15950388985954,1.3058995322400802,MX,Mexico,MX-NAY,-47,-21,-46,-41,-34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,35,1172,2116.77228007456,1315.82656840105,3248.91914069897,65.6400233129768,35.0759551431402,115.42446580078101,51.41612378137529,73.4296646859943,1,117,112.38193375599899,83.68457568867741,145.02284870801398,3.90519015173867,3.01080854715002,4.90694826885788,3.6019706414117003,4.20970936374508,1.20492222936124,1.03251240928017,1.4707054120931,1.13313153721068,1.2583395797816899,MX,Mexico,MX-NAY,-49,-19,-46,-41,-29,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,27,1199,2180.3190642548198,1342.85130459231,3373.97320526242,63.546784180263394,27.0247361912641,125.054064563454,47.1334486239061,74.4421371421748,1,118,116.39294787650499,86.7540858177642,150.110968711044,4.01101412050572,3.06951012908683,5.08812000303012,3.6929782551389905,4.3364878930548505,1.1175403733887,0.814962523115876,1.5231223217234902,1.01547311994672,1.19719500394718,MX,Mexico,MX-NAY,-50,-16,-44,-38,-9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,34,1233,2248.36032794541,1370.1278739705199,3513.07158987489,68.0412636905868,27.276569378204602,139.098384612471,50.6128125984653,79.8240735997381,8,126,120.51264856904601,89.90073231407699,155.335041825207,4.11970069254146,3.14664649631271,5.22407311416337,3.7633349517930603,4.44756390116038,1.16124494095584,0.794257540392715,1.5878620837532198,1.03789843897361,1.24340504259885,MX,Mexico,MX-NAY,-54,-21,-46,-41,-7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,49,1282,2323.98817514953,1405.29819526461,3664.94407767887,75.62784720412249,35.1703212940877,151.872487803979,55.2504291270362,88.28367151608559,3,129,124.74463775569299,93.127796951211,160.696943810007,4.23198918664664,3.22706463713408,5.36190198479932,3.8573919995517403,4.57379980678434,1.25205062273228,1.01094720425698,1.7250559512316999,1.11078940559964,1.36173280780242,MX,Mexico,MX-NAY,-41,-10,-38,-35,-30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,39,1321,2404.1468358397,1443.43176848634,3840.6147808888,80.158660690163,38.133573221736704,175.670703209924,57.5408704995803,92.6376142702713,5,134,129.092568062986,96.41187230720942,166.206390159282,4.34793030729296,3.28407535599841,5.509446349275019,3.95282344457451,4.7234263816461395,1.29147340326675,1.03161828707554,1.8175305672250501,1.13196108632653,1.41262636652303,MX,Mexico,MX-NAY,-41,-13,-38,-34,-32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,34,1355,2487.7180524065802,1480.6370783938598,4027.27595745609,83.5712165668862,37.2053099075198,186.661176567288,58.6226852409264,97.6576872025482,5,139,133.559982956416,99.7625616442086,171.92961901257,4.46741489343028,3.35068933699918,5.72322885328812,4.04668329764227,4.84868845307345,1.30016805462092,1.03524084413325,1.8689826287741798,1.13941253429619,1.4105081866066298,MX,Mexico,MX-NAY,-41,-13,-38,-35,-33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,14,1369,2575.59948790405,1518.57790089011,4231.03998848629,87.8814354974703,37.9408224962496,203.76403103020098,60.502297956659994,102.06699867709601,4,143,138.150593073864,103.19729034241699,177.89780733833598,4.59061011744851,3.4347286982085,5.96818832576604,4.1543190332447795,4.9877140294184406,1.3136411118210802,1.019281831779,1.90747967326123,1.1438990208006001,1.4271312870553001,MX,Mexico,MX-NAY,-42,-14,-38,-36,-34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,3,1372,2662.1097096699104,1554.5541464178198,4439.76985100408,86.5102217658535,35.9762455277111,208.72986251779,59.8015404746418,99.62420400565858,9,152,142.86869505188298,106.689088363027,184.08498053668998,4.71810197801877,3.49179802060987,6.1871731983543095,4.25648645892176,5.14788156527749,1.237322543288,1.0461901511554201,1.6190940549971597,1.12483191487167,1.32184777169768,MX,Mexico,MX-NAY,-45,-13,-41,-36,-28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,1,1373,2752.6769779032697,1590.93247295656,4668.41484323947,90.56726823336321,36.3783265387369,228.64499223539102,61.373108487295,105.75027037767401,5,157,147.719022400508,110.23378329919301,190.56074845469502,4.85032734862472,3.5446949361664104,6.475767918005309,4.3630600789453,5.27430374555875,1.23723465474529,1.0461598610858198,1.6188131982323501,1.12477723100776,1.32172352364161,MX,Mexico,MX-NAY,-44,-8,-38,-30,-8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,1373,2847.2925478996804,1627.67305680387,4916.75756134151,94.6155699964147,36.740583847315,248.34271810204498,62.472245699686006,109.53486531355,3,160,152.706647072106,113.853178077517,197.2647813804,4.98762467159782,3.61939477832313,6.70403292570436,4.46785705025598,5.44070378217965,1.23714229069808,1.04612914330257,1.6185019635315299,1.12472158487099,1.32159354875981,MX,Mexico,MX-NAY,-52,-19,-48,-41,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,1373,2945.9749068124297,1664.7247162015801,5184.800084818689,98.68235891274661,37.051659397704604,268.042523477174,63.5835910236337,114.21250642712099,0,160,157.838090411579,117.531997827024,204.24864635084703,5.131443339473781,3.6788197495078796,6.98386497044704,4.559090723210169,5.62132358796746,1.2370454496178702,1.0460980648954998,1.61816126145064,1.1246649610489798,1.3214577631003,MX,Mexico,MX-NAY,-45,-17,-43,-36,-32,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,0,1373,3048.8290006374605,1702.05317176574,5473.18419207924,102.854093825025,37.328455564164,288.384107260551,64.7018327426686,119.17304007341299,0,160,163.120058638597,121.32153613758301,211.534450012301,5.28196822701718,3.78953831055879,7.285803661453639,4.62531832107988,5.8380870283761,1.23694409625595,1.04606669637957,1.61779167493422,1.1246073499873601,1.32131606176159,MX,Mexico,MX-NAY,-45,-19,-42,-36,-35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,5,268,425.352632297221,211.929259835191,692.591703113983,15.2411296302909,9.07962478501284,21.5670824979586,13.3166125204781,16.9722052595929,1,9,5.65181756134862,2.77491473838188,9.703478477240981,0.533337971542083,0.26847548740890803,0.9156150408578771,0.432107226603117,0.630295848112039,1.03704042215426,0.7881540401739141,1.23715190273846,0.977713883846848,1.09852168414477,MX,Mexico,MX-BCS,-66,-25,-64,-74,-59,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,7,275,441.18296774531797,221.011138882534,717.1965683444209,15.8303354480966,9.08187904734284,24.604865230438598,13.464017131514598,17.491885146944803,1,10,6.20574822449938,3.0555207138901697,10.6423322473865,0.553930663150765,0.28060597550829103,0.9388537701455251,0.446247137628941,0.651106961670599,1.06577002935162,0.799848348809962,1.3337276230501203,0.9940486575615319,1.13959416726923,MX,Mexico,MX-BCS,-68,-27,-63,-72,-57,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,11,286,456.369509634418,230.83689490889702,738.6331081185069,15.1865418890998,9.82575602636255,21.4365397740861,12.985891781982401,16.971086400634,0,10,6.779082176927299,3.35559496915463,11.5987824872266,0.573333952427917,0.300074255264466,0.9564502398400809,0.46629768915238107,0.670928203335898,1.01783084918528,0.7747826261900179,1.21535637127108,0.944586374649082,1.08802142077673,MX,Mexico,MX-BCS,-71,-36,-65,-78,-49,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,6,292,471.61519461190994,239.12895257288997,761.7886569336071,15.245684977492001,8.292057663993731,23.155548815099603,12.694972120850599,17.3574328420755,0,10,7.37093958373911,3.67697185896087,12.572250604227099,0.591857406811809,0.321376889806238,0.9734681170005379,0.483998182818946,0.691239030850527,1.01826697008464,0.5963053843540179,1.38809079251643,0.9053685677776271,1.13493348619557,MX,Mexico,MX-BCS,-76,-42,-69,-79,-46,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,13,305,487.59389757347196,249.513792042064,783.937047541368,15.978702961562,10.3848394691737,22.1483906077605,14.043532280244,17.597675449995602,1,11,7.97975415341432,4.0085056873598495,13.569558098705098,0.608814569675218,0.33153382839898304,0.9973074944779571,0.498561064864123,0.7062116572531221,1.0558694781933902,0.897229313557395,1.21458194914773,0.999070723459356,1.1091783060920801,MX,Mexico,MX-BCS,-68,-38,-66,-74,-56,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,1,306,503.9698876818,259.24563625217604,806.774556626169,16.3759901083279,9.7318442101122,22.837509084801102,14.0391794381273,18.589898533324,1,12,8.60485671337458,4.34854163218247,14.5757150031742,0.6251025599602541,0.340035944822613,1.00615690446913,0.515604703680464,0.725656831909247,1.07858766327824,0.836166449521955,1.33800286186149,0.9995259975427478,1.1531488964834098,MX,Mexico,MX-BCS,-70,-40,-68,-72,-58,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,12,318,520.3969892207019,268.919790469796,830.0221599000521,16.4271015389027,9.674154217620199,23.2476032738838,14.140561051096402,18.631775628369898,2,14,9.24522368226578,4.700267605458929,15.588531135163,0.640366968891201,0.351725973276465,1.0128161319887499,0.53182215446171,0.74044266969358,1.0756725986609301,0.8186378651088599,1.3950764245618998,0.9956772590046451,1.15253040006455,MX,Mexico,MX-BCS,-70,-39,-68,-72,-58,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,6,324,536.587958016456,278.619937215508,852.627661041868,16.1909687957538,9.700146745711859,22.605501141815502,14.1068576363131,18.2096209246772,0,14,9.89988092616865,5.06566854174088,16.6059874855736,0.65465724390287,0.36540093628194703,1.01745635041061,0.5492246125306061,0.751928292028712,1.0524430758996999,0.808734983420813,1.2914137390992901,0.9873149022082791,1.12894117655783,MX,Mexico,MX-BCS,-72,-40,-69,-75,-58,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,10,334,552.8686037164409,288.789947272694,875.523130962012,16.2806456999847,10.1700100571855,22.8954699201444,14.248744295494198,17.9400810667104,1,15,10.567883296887599,5.44452173372853,17.6261595892303,0.668002370718987,0.378853191987654,1.0201721036567,0.5603075636439201,0.761328840653835,1.04800578308683,0.839961627562566,1.25289206429245,0.970196414521143,1.11926099724974,MX,Mexico,MX-BCS,-71,-38,-67,-75,-55,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,9,343,568.432365698864,299.474740570962,896.481620888052,15.563761982423198,10.6847932982685,20.958489926039697,13.632450858138402,17.1640970174479,0,15,11.2484060384588,5.836525610567559,18.6491178376978,0.680522741571182,0.392003876839029,1.0229582484675002,0.568638968267918,0.770758539400221,0.9991833379250892,0.7701522567303359,1.16858783156565,0.9280911551335681,1.06559705758265,MX,Mexico,MX-BCS,-74,-40,-69,-80,-50,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,4,347,584.1317426920599,309.113977379059,919.7038461548931,15.699376993196099,9.63923680809632,23.222225266840898,13.576322942151402,17.6393755188761,2,17,11.9407013273522,6.24096698714749,19.6855193419187,0.692295288893413,0.404441376579924,1.03640150422089,0.5822727470239971,0.7812623281224929,1.0040440202787,0.6043694882803891,1.3172320214524198,0.893631483838072,1.11596215097003,MX,Mexico,MX-BCS,-79,-46,-72,-81,-47,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,4,351,600.510231211489,319.295899044583,942.457969891561,16.378488519429098,10.1819216655241,22.7541237366677,14.3259235485288,18.4614321493195,0,17,12.6440062386174,6.65813326082523,20.7337658754798,0.703304911265195,0.41716627367774894,1.04824653356116,0.59711016544963,0.79037705305029,1.0350037177861802,0.837855876181866,1.2123772274942601,0.9781003463186891,1.0971980004732,MX,Mexico,MX-BCS,-71,-42,-70,-76,-56,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,3,354,617.3471013474871,329.387753718316,968.995071614003,16.8368701359976,10.0918546737329,26.5371017224422,14.3111530188753,19.2610958897008,1,18,13.3575889391716,7.08737448386545,21.7919173237321,0.7135827005542041,0.429241223040217,1.05815144825231,0.6069212470286751,0.7993724561497622,1.06370896472975,0.752688282800398,1.49049956344356,0.9645099057856241,1.13808394643622,MX,Mexico,MX-BCS,-70,-39,-68,-74,-57,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,5,359,634.252743247006,340.104878766248,992.459796664931,16.9056418995188,10.717125047932802,23.464725050928504,14.6374231919734,18.9272771748448,1,19,14.080867974133401,7.528523751810559,22.8479597573039,0.723279034961803,0.441149267945114,1.0560424335718,0.618022963379153,0.809265432449155,1.0608156909875,0.8896989122134459,1.25708235743264,1.0087434773618902,1.11606449493204,MX,Mexico,MX-BCS,-68,-33,-66,-72,-57,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,11,370,650.651823203953,350.984750231652,1015.6621826850699,16.3990799569474,10.879871465403301,23.20238602014,14.411519224277502,18.2161660275841,0,19,14.813446212206,7.981317577540049,23.900118554734,0.732578238072531,0.452793825729484,1.05215879743001,0.6256598374562421,0.817147107175239,1.0290165473661301,0.8255670234888459,1.31952763469798,0.9374833156406089,1.09810547371108,MX,Mexico,MX-BCS,-60,-20,-64,-70,-55,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,16,386,667.65628371148,361.13905357258903,1040.52089334635,17.0044605075265,10.1543033409374,24.8587106612814,14.542537243942899,19.1308759496946,0,19,15.5547788084556,8.44570196340628,24.947119873375,0.7413325962496109,0.46438438586623,1.04700131864106,0.6324448989710251,0.8231315170426721,1.05534739976309,0.7367290309068459,1.32744226836832,0.972564958299264,1.13487794261149,MX,Mexico,MX-BCS,-70,-31,-65,-76,-63,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,6,392,683.930137720451,372.512874451456,1062.55185991085,16.2738540089715,11.373820878867098,22.0309665644987,14.414776832958,17.9404603091753,0,19,16.304250289045697,8.92396077503333,25.988271726037997,0.7494714805901401,0.47825881162705,1.0411518526630301,0.641175792349521,0.8345766121149241,1.01082995732401,0.7458928621675359,1.2453998960756398,0.936144405036343,1.08414531560075,MX,Mexico,MX-BCS,-69,-31,-64,-77,-48,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,7,399,700.264758422665,381.80922349261397,1088.02030035688,16.3346207022135,9.29634904115821,25.4684404460322,13.4718278268046,18.4727119479795,1,20,17.0614281498952,9.41663337066131,27.050952631251,0.7571778608494929,0.49267259562797905,1.062680905213,0.65204554420528,0.838930063282053,1.0065786235546,0.585209127552186,1.35844964599228,0.9042222042117809,1.11084802821511,MX,Mexico,MX-BCS,-75,-39,-69,-78,-43,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,5,404,716.941203585113,393.174027220389,1110.1236239186599,16.676445162448303,11.3648037277748,22.103323561778698,14.750029199470802,18.470686108225397,1,21,17.8260022331844,9.92408614199792,28.1146548115442,0.7645740832891791,0.507452771336612,1.0637021802931899,0.660578057222703,0.848295908889914,1.0214767699255,0.8792880031934441,1.14968028517077,0.9754543886540291,1.0625872251255999,MX,Mexico,MX-BCS,-66,-36,-66,-76,-53,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,16,420,734.9390058790939,403.565049806678,1137.1907797414801,17.997802293980502,10.391022586289,27.067155822817398,14.992007021531801,20.8258070485322,0,21,18.5975378995881,10.4447026071777,29.1778502981214,0.7715356664036659,0.520616465179766,1.06319548657715,0.6717347726192141,0.8550173467556921,1.0912261396651,0.7868318292252,1.50446512716612,0.9996909833331851,1.17124701910617,MX,Mexico,MX-BCS,-68,-36,-67,-69,-57,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,5,425,752.741474859308,414.86617843142,1161.80624801333,17.802468980214698,11.3011286247418,24.615468271845604,15.3651581298988,20.0202524211381,2,23,19.375704755195198,10.9737126152375,30.240161920682997,0.77816685560719,0.52901000805986,1.0623116225615898,0.6855183941414701,0.857855739295222,1.07855821489714,0.931408657981252,1.2773992704915,1.02361729210807,1.13048736037566,MX,Mexico,MX-BCS,-67,-35,-64,-71,-55,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,11,436,770.49078557117,425.620815485952,1186.7811714279198,17.7493107118615,10.754637054532001,24.974923414590897,15.1223650986629,20.2827336520155,0,23,20.160147589119802,11.514665951540401,31.3016641176908,0.7844428339245259,0.5409533363028299,1.06150219700778,0.697517517674568,0.865691566718483,1.0675091170834698,0.856734253063939,1.3519273360050401,1.0007869853801399,1.12689390248531,MX,Mexico,MX-BCS,-67,-33,-65,-71,-55,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,9,445,787.9727745497569,436.878900124644,1211.34336286029,17.4819889785871,11.258084638691699,24.562191432368998,15.034196790627501,19.6510216487323,2,25,20.9506052857678,12.0641637380364,32.3628204665643,0.790457696648021,0.549497786496027,1.06115634887358,0.705385752877717,0.875000596624078,1.04546923357337,0.7874544042285359,1.27593637742443,0.986813179018088,1.1079848796043101,MX,Mexico,MX-BCS,-66,-31,-63,-73,-51,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,5,450,804.6209998794501,447.553490296071,1235.1428753150901,16.6482253296934,10.674590171427699,23.7995124548029,14.301092864415699,18.977320320384898,0,25,21.746872855943497,12.619246241171801,33.423845714627106,0.7962675701756979,0.5550825031354351,1.06102524806275,0.712367315678982,0.879493314165609,0.9936618535607429,0.689237611295531,1.26451865339233,0.888926535196701,1.0837586665582501,MX,Mexico,MX-BCS,-66,-26,-63,-76,-43,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,11,461,821.360834727471,455.056537001808,1262.75073326688,16.7398348480212,7.50304670573663,27.607857951792003,13.3357086742551,19.890016780388898,2,27,22.5487392347996,13.182265817620001,34.4847786056788,0.801866378856098,0.563019576448212,1.0609328910517,0.72290103017118,0.8824099140800121,0.994803352430956,0.42574090029858097,1.52430716378299,0.857281143262838,1.12603164454477,MX,Mexico,MX-BCS,-71,-32,-64,-78,-33,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
