FECHA,ENTIDAD_RES,NOMBRE,CODIGO,POBLACION,SUPERFICIE,DENSIDAD,I,R,S,TotalRecuperado,TotalPorMuerte
2020-06-13,19,NUEVO LEON,NL,5610153,64156,87,1864,1904,5606385,1707,197
2020-06-14,19,NUEVO LEON,NL,5610153,64156,87,1855,1970,5606328,1768,202
2020-06-15,19,NUEVO LEON,NL,5610153,64156,87,1805,2096,5606252,1884,212
2020-06-16,19,NUEVO LEON,NL,5610153,64156,87,1771,2181,5606201,1959,222
2020-06-17,19,NUEVO LEON,NL,5610153,64156,87,1702,2290,5606161,2058,232
2020-06-18,19,NUEVO LEON,NL,5610153,64156,87,1612,2418,5606123,2177,241
2020-06-19,19,NUEVO LEON,NL,5610153,64156,87,1468,2590,5606095,2342,248
2020-06-20,19,NUEVO LEON,NL,5610153,64156,87,1367,2714,5606072,2464,250
2020-06-21,19,NUEVO LEON,NL,5610153,64156,87,1264,2822,5606067,2567,255
2020-06-22,19,NUEVO LEON,NL,5610153,64156,87,1027,3065,5606061,2807,258
2020-06-23,19,NUEVO LEON,NL,5610153,64156,87,874,3218,5606061,2960,258
2020-03-09,20,OAXACA,OC,4143593,93757,44,1,0,4143592,0,0
2020-03-10,20,OAXACA,OC,4143593,93757,44,2,0,4143591,0,0
2020-03-11,20,OAXACA,OC,4143593,93757,44,2,0,4143591,0,0
2020-03-12,20,OAXACA,OC,4143593,93757,44,4,0,4143589,0,0
2020-03-13,20,OAXACA,OC,4143593,93757,44,4,0,4143589,0,0
2020-03-14,20,OAXACA,OC,4143593,93757,44,4,0,4143589,0,0
2020-03-15,20,OAXACA,OC,4143593,93757,44,4,0,4143589,0,0
2020-03-16,20,OAXACA,OC,4143593,93757,44,5,0,4143588,0,0
2020-03-17,20,OAXACA,OC,4143593,93757,44,5,0,4143588,0,0
2020-03-18,20,OAXACA,OC,4143593,93757,44,5,0,4143588,0,0
2020-03-19,20,OAXACA,OC,4143593,93757,44,7,0,4143586,0,0
2020-03-20,20,OAXACA,OC,4143593,93757,44,10,0,4143583,0,0
2020-03-21,20,OAXACA,OC,4143593,93757,44,11,0,4143582,0,0
2020-03-22,20,OAXACA,OC,4143593,93757,44,12,0,4143581,0,0
2020-03-23,20,OAXACA,OC,4143593,93757,44,15,1,4143577,1,0
2020-03-24,20,OAXACA,OC,4143593,93757,44,15,2,4143576,2,0
2020-03-25,20,OAXACA,OC,4143593,93757,44,16,2,4143575,2,0
2020-03-26,20,OAXACA,OC,4143593,93757,44,17,4,4143572,4,0
2020-03-27,20,OAXACA,OC,4143593,93757,44,20,4,4143569,4,0
2020-03-28,20,OAXACA,OC,4143593,93757,44,24,4,4143565,4,0
2020-03-29,20,OAXACA,OC,4143593,93757,44,25,5,4143563,4,1
2020-03-30,20,OAXACA,OC,4143593,93757,44,28,6,4143559,5,1
2020-03-31,20,OAXACA,OC,4143593,93757,44,29,6,4143558,5,1
2020-04-01,20,OAXACA,OC,4143593,93757,44,30,6,4143557,5,1
2020-04-02,20,OAXACA,OC,4143593,93757,44,28,8,4143557,7,1
2020-04-03,20,OAXACA,OC,4143593,93757,44,30,11,4143552,10,1
2020-04-04,20,OAXACA,OC,4143593,93757,44,31,12,4143550,11,1
2020-04-05,20,OAXACA,OC,4143593,93757,44,34,13,4143546,12,1
2020-04-06,20,OAXACA,OC,4143593,93757,44,35,17,4143541,16,1
2020-04-07,20,OAXACA,OC,4143593,93757,44,34,18,4143541,17,1
2020-04-08,20,OAXACA,OC,4143593,93757,44,35,19,4143539,18,1
2020-04-09,20,OAXACA,OC,4143593,93757,44,39,21,4143533,19,2
2020-04-10,20,OAXACA,OC,4143593,93757,44,43,24,4143526,22,2
2020-04-11,20,OAXACA,OC,4143593,93757,44,40,29,4143524,26,3
2020-04-12,20,OAXACA,OC,4143593,93757,44,43,30,4143520,27,3
2020-04-13,20,OAXACA,OC,4143593,93757,44,41,34,4143518,31,3
2020-04-14,20,OAXACA,OC,4143593,93757,44,51,36,4143506,32,4
2020-04-15,20,OAXACA,OC,4143593,93757,44,60,37,4143496,33,4
2020-04-16,20,OAXACA,OC,4143593,93757,44,63,38,4143492,33,5
2020-04-17,20,OAXACA,OC,4143593,93757,44,65,43,4143485,37,6
2020-04-18,20,OAXACA,OC,4143593,93757,44,71,44,4143478,38,6
2020-04-19,20,OAXACA,OC,4143593,93757,44,75,48,4143470,41,7
2020-04-20,20,OAXACA,OC,4143593,93757,44,79,54,4143460,46,8
2020-04-21,20,OAXACA,OC,4143593,93757,44,87,55,4143451,46,9
2020-04-22,20,OAXACA,OC,4143593,93757,44,94,57,4143442,47,10
2020-04-23,20,OAXACA,OC,4143593,93757,44,98,67,4143428,53,14
2020-04-24,20,OAXACA,OC,4143593,93757,44,102,74,4143417,59,15
2020-04-25,20,OAXACA,OC,4143593,93757,44,107,76,4143410,61,15
2020-04-26,20,OAXACA,OC,4143593,93757,44,118,80,4143395,64,16
2020-04-27,20,OAXACA,OC,4143593,93757,44,126,85,4143382,66,19
2020-04-28,20,OAXACA,OC,4143593,93757,44,133,94,4143366,75,19
2020-04-29,20,OAXACA,OC,4143593,93757,44,142,100,4143351,80,20
2020-04-30,20,OAXACA,OC,4143593,93757,44,168,106,4143319,82,24
2020-05-01,20,OAXACA,OC,4143593,93757,44,183,113,4143297,88,25
2020-05-02,20,OAXACA,OC,4143593,93757,44,203,119,4143271,93,26
2020-05-03,20,OAXACA,OC,4143593,93757,44,214,128,4143251,100,28
2020-05-04,20,OAXACA,OC,4143593,93757,44,225,141,4143227,109,32
2020-05-05,20,OAXACA,OC,4143593,93757,44,259,150,4143184,115,35
2020-05-06,20,OAXACA,OC,4143593,93757,44,272,160,4143161,121,39
2020-05-07,20,OAXACA,OC,4143593,93757,44,294,176,4143123,133,43
2020-05-08,20,OAXACA,OC,4143593,93757,44,327,189,4143077,141,48
2020-05-09,20,OAXACA,OC,4143593,93757,44,358,197,4143038,145,52
2020-05-10,20,OAXACA,OC,4143593,93757,44,420,211,4142962,157,54
2020-05-11,20,OAXACA,OC,4143593,93757,44,483,226,4142884,168,58
2020-05-12,20,OAXACA,OC,4143593,93757,44,549,246,4142798,183,63
2020-05-13,20,OAXACA,OC,4143593,93757,44,598,261,4142734,192,69
2020-05-14,20,OAXACA,OC,4143593,93757,44,630,291,4142672,216,75
2020-05-15,20,OAXACA,OC,4143593,93757,44,692,315,4142586,232,83
2020-05-16,20,OAXACA,OC,4143593,93757,44,742,341,4142510,255,86
2020-05-17,20,OAXACA,OC,4143593,93757,44,772,363,4142458,270,93
2020-05-18,20,OAXACA,OC,4143593,93757,44,885,390,4142318,290,100
2020-05-19,20,OAXACA,OC,4143593,93757,44,918,436,4142239,325,111
2020-05-20,20,OAXACA,OC,4143593,93757,44,1002,462,4142129,346,116
2020-05-21,20,OAXACA,OC,4143593,93757,44,1041,494,4142058,375,119
2020-05-22,20,OAXACA,OC,4143593,93757,44,1090,541,4141962,415,126
2020-05-23,20,OAXACA,OC,4143593,93757,44,1140,581,4141872,447,134
2020-05-24,20,OAXACA,OC,4143593,93757,44,1156,658,4141779,510,148
2020-05-25,20,OAXACA,OC,4143593,93757,44,1232,738,4141623,579,159
2020-05-26,20,OAXACA,OC,4143593,93757,44,1245,825,4141523,658,167
2020-05-27,20,OAXACA,OC,4143593,93757,44,1248,895,4141450,718,177
2020-05-28,20,OAXACA,OC,4143593,93757,44,1312,953,4141328,769,184
2020-05-29,20,OAXACA,OC,4143593,93757,44,1342,1045,4141206,848,197
2020-05-30,20,OAXACA,OC,4143593,93757,44,1381,1127,4141085,915,212
2020-05-31,20,OAXACA,OC,4143593,93757,44,1406,1188,4140999,961,227
2020-06-01,20,OAXACA,OC,4143593,93757,44,1444,1328,4140821,1089,239
2020-06-02,20,OAXACA,OC,4143593,93757,44,1490,1411,4140692,1163,248
2020-06-03,20,OAXACA,OC,4143593,93757,44,1481,1511,4140601,1258,253
2020-06-04,20,OAXACA,OC,4143593,93757,44,1511,1589,4140493,1324,265
2020-06-05,20,OAXACA,OC,4143593,93757,44,1515,1678,4140400,1409,269
2020-06-06,20,OAXACA,OC,4143593,93757,44,1531,1771,4140291,1490,281
2020-06-07,20,OAXACA,OC,4143593,93757,44,1530,1868,4140195,1571,297
2020-06-08,20,OAXACA,OC,4143593,93757,44,1506,2028,4140059,1716,312
2020-06-09,20,OAXACA,OC,4143593,93757,44,1485,2138,4139970,1804,334
2020-06-10,20,OAXACA,OC,4143593,93757,44,1526,2219,4139848,1865,354
2020-06-11,20,OAXACA,OC,4143593,93757,44,1501,2342,4139750,1978,364
2020-06-12,20,OAXACA,OC,4143593,93757,44,1476,2472,4139645,2093,379
2020-06-13,20,OAXACA,OC,4143593,93757,44,1437,2607,4139549,2203,404
2020-06-14,20,OAXACA,OC,4143593,93757,44,1422,2684,4139487,2271,413
2020-06-15,20,OAXACA,OC,4143593,93757,44,1310,2852,4139431,2428,424
2020-06-16,20,OAXACA,OC,4143593,93757,44,1209,2979,4139405,2537,442
2020-06-17,20,OAXACA,OC,4143593,93757,44,1139,3071,4139383,2612,459
2020-06-18,20,OAXACA,OC,4143593,93757,44,1049,3168,4139376,2702,466
2020-06-19,20,OAXACA,OC,4143593,93757,44,962,3259,4139372,2786,473
2020-06-20,20,OAXACA,OC,4143593,93757,44,864,3360,4139369,2883,477
2020-06-21,20,OAXACA,OC,4143593,93757,44,768,3456,4139369,2970,486
2020-06-22,20,OAXACA,OC,4143593,93757,44,645,3579,4139369,3086,493
2020-06-23,20,OAXACA,OC,4143593,93757,44,559,3665,4139369,3169,496
2020-03-05,21,PUEBLA,PL,6604451,34306,193,2,0,6604449,0,0
2020-03-06,21,PUEBLA,PL,6604451,34306,193,2,0,6604449,0,0
2020-03-07,21,PUEBLA,PL,6604451,34306,193,2,0,6604449,0,0
2020-03-08,21,PUEBLA,PL,6604451,34306,193,4,0,6604447,0,0
2020-03-09,21,PUEBLA,PL,6604451,34306,193,8,0,6604443,0,0
2020-03-10,21,PUEBLA,PL,6604451,34306,193,11,0,6604440,0,0
2020-03-11,21,PUEBLA,PL,6604451,34306,193,13,0,6604438,0,0
2020-03-12,21,PUEBLA,PL,6604451,34306,193,14,0,6604437,0,0
2020-03-13,21,PUEBLA,PL,6604451,34306,193,18,0,6604433,0,0
2020-03-14,21,PUEBLA,PL,6604451,34306,193,22,0,6604429,0,0
2020-03-15,21,PUEBLA,PL,6604451,34306,193,25,0,6604426,0,0
2020-03-16,21,PUEBLA,PL,6604451,34306,193,36,0,6604415,0,0
2020-03-17,21,PUEBLA,PL,6604451,34306,193,40,0,6604411,0,0
2020-03-18,21,PUEBLA,PL,6604451,34306,193,46,0,6604405,0,0
2020-03-19,21,PUEBLA,PL,6604451,34306,193,46,2,6604403,2,0
2020-03-20,21,PUEBLA,PL,6604451,34306,193,56,2,6604393,2,0
2020-03-21,21,PUEBLA,PL,6604451,34306,193,65,2,6604384,2,0
2020-03-22,21,PUEBLA,PL,6604451,34306,193,72,4,6604375,4,0
2020-03-23,21,PUEBLA,PL,6604451,34306,193,83,8,6604360,8,0
2020-03-24,21,PUEBLA,PL,6604451,34306,193,88,10,6604353,10,0
2020-03-25,21,PUEBLA,PL,6604451,34306,193,90,12,6604349,12,0
2020-03-26,21,PUEBLA,PL,6604451,34306,193,95,13,6604343,13,0
2020-03-27,21,PUEBLA,PL,6604451,34306,193,104,18,6604329,17,1
2020-03-28,21,PUEBLA,PL,6604451,34306,193,124,23,6604304,21,2
2020-03-29,21,PUEBLA,PL,6604451,34306,193,146,26,6604279,24,2
2020-03-30,21,PUEBLA,PL,6604451,34306,193,155,36,6604260,34,2
2020-03-31,21,PUEBLA,PL,6604451,34306,193,161,39,6604251,36,3
2020-04-01,21,PUEBLA,PL,6604451,34306,193,172,45,6604234,41,4
2020-04-02,21,PUEBLA,PL,6604451,34306,193,192,48,6604211,43,5
2020-04-03,21,PUEBLA,PL,6604451,34306,193,199,57,6604195,51,6
2020-04-04,21,PUEBLA,PL,6604451,34306,193,201,68,6604182,59,9
2020-04-05,21,PUEBLA,PL,6604451,34306,193,204,77,6604170,65,12
2020-04-06,21,PUEBLA,PL,6604451,34306,193,208,92,6604151,76,16
2020-04-07,21,PUEBLA,PL,6604451,34306,193,199,107,6604145,83,24
2020-04-08,21,PUEBLA,PL,6604451,34306,193,203,112,6604136,87,25
2020-04-09,21,PUEBLA,PL,6604451,34306,193,210,119,6604122,92,27
2020-04-10,21,PUEBLA,PL,6604451,34306,193,215,134,6604102,102,32
2020-04-11,21,PUEBLA,PL,6604451,34306,193,207,161,6604083,124,37
2020-04-12,21,PUEBLA,PL,6604451,34306,193,203,184,6604064,145,39
2020-04-13,21,PUEBLA,PL,6604451,34306,193,216,201,6604034,159,42
2020-04-14,21,PUEBLA,PL,6604451,34306,193,223,212,6604016,166,46
2020-04-15,21,PUEBLA,PL,6604451,34306,193,227,230,6603994,182,48
2020-04-16,21,PUEBLA,PL,6604451,34306,193,232,247,6603972,194,53
2020-04-17,21,PUEBLA,PL,6604451,34306,193,246,264,6603941,206,58
2020-04-18,21,PUEBLA,PL,6604451,34306,193,267,281,6603903,216,65
2020-04-19,21,PUEBLA,PL,6604451,34306,193,279,298,6603874,227,71
2020-04-20,21,PUEBLA,PL,6604451,34306,193,298,319,6603834,241,78
2020-04-21,21,PUEBLA,PL,6604451,34306,193,331,326,6603794,245,81
2020-04-22,21,PUEBLA,PL,6604451,34306,193,343,338,6603770,252,86
2020-04-23,21,PUEBLA,PL,6604451,34306,193,362,352,6603737,261,91
2020-04-24,21,PUEBLA,PL,6604451,34306,193,399,367,6603685,271,96
2020-04-25,21,PUEBLA,PL,6604451,34306,193,422,383,6603646,283,100
2020-04-26,21,PUEBLA,PL,6604451,34306,193,435,407,6603609,300,107
2020-04-27,21,PUEBLA,PL,6604451,34306,193,458,432,6603561,320,112
2020-04-28,21,PUEBLA,PL,6604451,34306,193,463,458,6603530,334,124
2020-04-29,21,PUEBLA,PL,6604451,34306,193,474,483,6603494,351,132
2020-04-30,21,PUEBLA,PL,6604451,34306,193,486,506,6603459,367,139
2020-05-01,21,PUEBLA,PL,6604451,34306,193,502,540,6603409,390,150
2020-05-02,21,PUEBLA,PL,6604451,34306,193,508,573,6603370,419,154
2020-05-03,21,PUEBLA,PL,6604451,34306,193,510,610,6603331,443,167
2020-05-04,21,PUEBLA,PL,6604451,34306,193,531,654,6603266,476,178
2020-05-05,21,PUEBLA,PL,6604451,34306,193,555,692,6603204,503,189
2020-05-06,21,PUEBLA,PL,6604451,34306,193,600,717,6603134,520,197
2020-05-07,21,PUEBLA,PL,6604451,34306,193,637,750,6603064,543,207
2020-05-08,21,PUEBLA,PL,6604451,34306,193,676,798,6602977,585,213
2020-05-09,21,PUEBLA,PL,6604451,34306,193,719,834,6602898,616,218
2020-05-10,21,PUEBLA,PL,6604451,34306,193,771,867,6602813,644,223
2020-05-11,21,PUEBLA,PL,6604451,34306,193,848,907,6602696,671,236
2020-05-12,21,PUEBLA,PL,6604451,34306,193,942,941,6602568,691,250
2020-05-13,21,PUEBLA,PL,6604451,34306,193,1013,981,6602457,719,262
2020-05-14,21,PUEBLA,PL,6604451,34306,193,1087,1017,6602347,742,275
2020-05-15,21,PUEBLA,PL,6604451,34306,193,1152,1078,6602221,787,291
2020-05-16,21,PUEBLA,PL,6604451,34306,193,1201,1121,6602129,819,302
2020-05-17,21,PUEBLA,PL,6604451,34306,193,1281,1160,6602010,850,310
2020-05-18,21,PUEBLA,PL,6604451,34306,193,1388,1216,6601847,900,316
2020-05-19,21,PUEBLA,PL,6604451,34306,193,1441,1284,6601726,951,333
2020-05-20,21,PUEBLA,PL,6604451,34306,193,1559,1354,6601538,1000,354
2020-05-21,21,PUEBLA,PL,6604451,34306,193,1603,1429,6601419,1059,370
2020-05-22,21,PUEBLA,PL,6604451,34306,193,1669,1522,6601260,1127,395
2020-05-23,21,PUEBLA,PL,6604451,34306,193,1738,1603,6601110,1187,416
2020-05-24,21,PUEBLA,PL,6604451,34306,193,1777,1684,6600990,1253,431
2020-05-25,21,PUEBLA,PL,6604451,34306,193,1857,1793,6600801,1339,454
2020-05-26,21,PUEBLA,PL,6604451,34306,193,1876,1918,6600657,1449,469
2020-05-27,21,PUEBLA,PL,6604451,34306,193,1905,2031,6600515,1547,484
2020-05-28,21,PUEBLA,PL,6604451,34306,193,1977,2144,6600330,1640,504
2020-05-29,21,PUEBLA,PL,6604451,34306,193,2007,2267,6600177,1747,520
2020-05-30,21,PUEBLA,PL,6604451,34306,193,2073,2359,6600019,1820,539
2020-05-31,21,PUEBLA,PL,6604451,34306,193,2102,2470,6599879,1915,555
2020-06-01,21,PUEBLA,PL,6604451,34306,193,2267,2642,6599542,2058,584
2020-06-02,21,PUEBLA,PL,6604451,34306,193,2303,2767,6599381,2157,610
2020-06-03,21,PUEBLA,PL,6604451,34306,193,2282,2953,6599216,2322,631
2020-06-04,21,PUEBLA,PL,6604451,34306,193,2337,3082,6599032,2421,661
2020-06-05,21,PUEBLA,PL,6604451,34306,193,2404,3239,6598808,2560,679
2020-06-06,21,PUEBLA,PL,6604451,34306,193,2456,3400,6598595,2690,710
2020-06-07,21,PUEBLA,PL,6604451,34306,193,2498,3530,6598423,2799,731
2020-06-08,21,PUEBLA,PL,6604451,34306,193,2549,3716,6598186,2966,750
2020-06-09,21,PUEBLA,PL,6604451,34306,193,2591,3863,6597997,3090,773
2020-06-10,21,PUEBLA,PL,6604451,34306,193,2814,4010,6597627,3215,795
2020-06-11,21,PUEBLA,PL,6604451,34306,193,2842,4184,6597425,3374,810
2020-06-12,21,PUEBLA,PL,6604451,34306,193,2940,4345,6597166,3512,833
2020-06-13,21,PUEBLA,PL,6604451,34306,193,2958,4512,6596981,3657,855
2020-06-14,21,PUEBLA,PL,6604451,34306,193,2984,4652,6596815,3778,874
2020-06-15,21,PUEBLA,PL,6604451,34306,193,2953,4973,6596525,4079,894
2020-06-16,21,PUEBLA,PL,6604451,34306,193,2961,5137,6596353,4224,913
2020-06-17,21,PUEBLA,PL,6604451,34306,193,2938,5298,6596215,4371,927
2020-06-18,21,PUEBLA,PL,6604451,34306,193,2840,5486,6596125,4543,943
2020-06-19,21,PUEBLA,PL,6604451,34306,193,2688,5701,6596062,4753,948
2020-06-20,21,PUEBLA,PL,6604451,34306,193,2512,5905,6596034,4950,955
2020-06-21,21,PUEBLA,PL,6604451,34306,193,2353,6073,6596025,5109,964
2020-06-22,21,PUEBLA,PL,6604451,34306,193,2119,6308,6596024,5336,972
2020-06-23,21,PUEBLA,PL,6604451,34306,193,1943,6484,6596024,5512,972
2020-03-05,22,QUERETARO,QT,2279637,11699,195,1,0,2279636,0,0
2020-03-06,22,QUERETARO,QT,2279637,11699,195,1,0,2279636,0,0
2020-03-07,22,QUERETARO,QT,2279637,11699,195,1,0,2279636,0,0
2020-03-08,22,QUERETARO,QT,2279637,11699,195,2,0,2279635,0,0
2020-03-09,22,QUERETARO,QT,2279637,11699,195,3,0,2279634,0,0
2020-03-10,22,QUERETARO,QT,2279637,11699,195,7,0,2279630,0,0
2020-03-11,22,QUERETARO,QT,2279637,11699,195,8,0,2279629,0,0
2020-03-12,22,QUERETARO,QT,2279637,11699,195,8,0,2279629,0,0
2020-03-13,22,QUERETARO,QT,2279637,11699,195,9,0,2279628,0,0
2020-03-14,22,QUERETARO,QT,2279637,11699,195,10,0,2279627,0,0
2020-03-15,22,QUERETARO,QT,2279637,11699,195,11,0,2279626,0,0
2020-03-16,22,QUERETARO,QT,2279637,11699,195,14,0,2279623,0,0
2020-03-17,22,QUERETARO,QT,2279637,11699,195,17,0,2279620,0,0
2020-03-18,22,QUERETARO,QT,2279637,11699,195,19,0,2279618,0,0
2020-03-19,22,QUERETARO,QT,2279637,11699,195,18,1,2279618,1,0
2020-03-20,22,QUERETARO,QT,2279637,11699,195,21,1,2279615,1,0
2020-03-21,22,QUERETARO,QT,2279637,11699,195,23,1,2279613,1,0
2020-03-22,22,QUERETARO,QT,2279637,11699,195,24,2,2279611,2,0
2020-03-23,22,QUERETARO,QT,2279637,11699,195,27,3,2279607,3,0
2020-03-24,22,QUERETARO,QT,2279637,11699,195,23,7,2279607,7,0
2020-03-25,22,QUERETARO,QT,2279637,11699,195,26,8,2279603,8,0
2020-03-26,22,QUERETARO,QT,2279637,11699,195,29,8,2279600,8,0
2020-03-27,22,QUERETARO,QT,2279637,11699,195,31,9,2279597,9,0
2020-03-28,22,QUERETARO,QT,2279637,11699,195,29,11,2279597,10,1
2020-03-29,22,QUERETARO,QT,2279637,11699,195,29,12,2279596,11,1
2020-03-30,22,QUERETARO,QT,2279637,11699,195,27,15,2279595,14,1
2020-03-31,22,QUERETARO,QT,2279637,11699,195,28,16,2279593,15,1
2020-04-01,22,QUERETARO,QT,2279637,11699,195,30,18,2279589,17,1
2020-04-02,22,QUERETARO,QT,2279637,11699,195,31,19,2279587,17,2
2020-04-03,22,QUERETARO,QT,2279637,11699,195,32,22,2279583,20,2
2020-04-04,22,QUERETARO,QT,2279637,11699,195,33,24,2279580,22,2
2020-04-05,22,QUERETARO,QT,2279637,11699,195,33,26,2279578,24,2
2020-04-06,22,QUERETARO,QT,2279637,11699,195,32,30,2279575,28,2
2020-04-07,22,QUERETARO,QT,2279637,11699,195,35,30,2279572,28,2
2020-04-08,22,QUERETARO,QT,2279637,11699,195,33,34,2279570,32,2
2020-04-09,22,QUERETARO,QT,2279637,11699,195,36,35,2279566,33,2
2020-04-10,22,QUERETARO,QT,2279637,11699,195,37,39,2279561,36,3
2020-04-11,22,QUERETARO,QT,2279637,11699,195,43,40,2279554,36,4
2020-04-12,22,QUERETARO,QT,2279637,11699,195,48,41,2279548,37,4
2020-04-13,22,QUERETARO,QT,2279637,11699,195,49,41,2279547,37,4
2020-04-14,22,QUERETARO,QT,2279637,11699,195,50,44,2279543,39,5
2020-04-15,22,QUERETARO,QT,2279637,11699,195,51,49,2279537,43,6
2020-04-16,22,QUERETARO,QT,2279637,11699,195,52,51,2279534,45,6
2020-04-17,22,QUERETARO,QT,2279637,11699,195,55,54,2279528,48,6
2020-04-18,22,QUERETARO,QT,2279637,11699,195,59,57,2279521,51,6
2020-04-19,22,QUERETARO,QT,2279637,11699,195,62,58,2279517,52,6
2020-04-20,22,QUERETARO,QT,2279637,11699,195,65,61,2279511,55,6
2020-04-21,22,QUERETARO,QT,2279637,11699,195,64,65,2279508,58,7
2020-04-22,22,QUERETARO,QT,2279637,11699,195,71,67,2279499,60,7
2020-04-23,22,QUERETARO,QT,2279637,11699,195,71,71,2279495,64,7
2020-04-24,22,QUERETARO,QT,2279637,11699,195,67,76,2279494,69,7
2020-04-25,22,QUERETARO,QT,2279637,11699,195,67,84,2279486,76,8
2020-04-26,22,QUERETARO,QT,2279637,11699,195,71,90,2279476,81,9
2020-04-27,22,QUERETARO,QT,2279637,11699,195,77,92,2279468,82,10
2020-04-28,22,QUERETARO,QT,2279637,11699,195,79,95,2279463,85,10
2020-04-29,22,QUERETARO,QT,2279637,11699,195,79,101,2279457,90,11
2020-04-30,22,QUERETARO,QT,2279637,11699,195,84,104,2279449,92,12
2020-05-01,22,QUERETARO,QT,2279637,11699,195,93,109,2279435,96,13
2020-05-02,22,QUERETARO,QT,2279637,11699,195,96,115,2279426,101,14
2020-05-03,22,QUERETARO,QT,2279637,11699,195,104,118,2279415,103,15
2020-05-04,22,QUERETARO,QT,2279637,11699,195,111,125,2279401,108,17
2020-05-05,22,QUERETARO,QT,2279637,11699,195,135,129,2279373,111,18
2020-05-06,22,QUERETARO,QT,2279637,11699,195,145,138,2279354,118,20
2020-05-07,22,QUERETARO,QT,2279637,11699,195,179,142,2279316,122,20
2020-05-08,22,QUERETARO,QT,2279637,11699,195,214,143,2279280,123,20
2020-05-09,22,QUERETARO,QT,2279637,11699,195,232,150,2279255,130,20
2020-05-10,22,QUERETARO,QT,2279637,11699,195,261,163,2279213,139,24
2020-05-11,22,QUERETARO,QT,2279637,11699,195,297,171,2279169,145,26
2020-05-12,22,QUERETARO,QT,2279637,11699,195,334,179,2279124,150,29
2020-05-13,22,QUERETARO,QT,2279637,11699,195,351,184,2279102,154,30
2020-05-14,22,QUERETARO,QT,2279637,11699,195,373,192,2279072,160,32
2020-05-15,22,QUERETARO,QT,2279637,11699,195,405,206,2279026,170,36
2020-05-16,22,QUERETARO,QT,2279637,11699,195,440,221,2278976,177,44
2020-05-17,22,QUERETARO,QT,2279637,11699,195,449,239,2278949,187,52
2020-05-18,22,QUERETARO,QT,2279637,11699,195,471,251,2278915,198,53
2020-05-19,22,QUERETARO,QT,2279637,11699,195,484,278,2278875,222,56
2020-05-20,22,QUERETARO,QT,2279637,11699,195,502,299,2278836,238,61
2020-05-21,22,QUERETARO,QT,2279637,11699,195,496,342,2278799,272,70
2020-05-22,22,QUERETARO,QT,2279637,11699,195,495,378,2278764,306,72
2020-05-23,22,QUERETARO,QT,2279637,11699,195,499,404,2278734,327,77
2020-05-24,22,QUERETARO,QT,2279637,11699,195,498,440,2278699,360,80
2020-05-25,22,QUERETARO,QT,2279637,11699,195,504,487,2278646,402,85
2020-05-26,22,QUERETARO,QT,2279637,11699,195,500,529,2278608,439,90
2020-05-27,22,QUERETARO,QT,2279637,11699,195,495,553,2278589,457,96
2020-05-28,22,QUERETARO,QT,2279637,11699,195,503,577,2278557,479,98
2020-05-29,22,QUERETARO,QT,2279637,11699,195,501,617,2278519,513,104
2020-05-30,22,QUERETARO,QT,2279637,11699,195,496,664,2278477,558,106
2020-05-31,22,QUERETARO,QT,2279637,11699,195,495,694,2278448,582,112
2020-06-01,22,QUERETARO,QT,2279637,11699,195,519,729,2278389,612,117
2020-06-02,22,QUERETARO,QT,2279637,11699,195,523,773,2278341,650,123
2020-06-03,22,QUERETARO,QT,2279637,11699,195,517,814,2278306,686,128
2020-06-04,22,QUERETARO,QT,2279637,11699,195,492,854,2278291,716,138
2020-06-05,22,QUERETARO,QT,2279637,11699,195,498,886,2278253,745,141
2020-06-06,22,QUERETARO,QT,2279637,11699,195,499,920,2278218,772,148
2020-06-07,22,QUERETARO,QT,2279637,11699,195,494,957,2278186,802,155
2020-06-08,22,QUERETARO,QT,2279637,11699,195,479,1005,2278153,847,158
2020-06-09,22,QUERETARO,QT,2279637,11699,195,467,1047,2278123,882,165
2020-06-10,22,QUERETARO,QT,2279637,11699,195,475,1067,2278095,900,167
2020-06-11,22,QUERETARO,QT,2279637,11699,195,475,1103,2278059,928,175
2020-06-12,22,QUERETARO,QT,2279637,11699,195,473,1139,2278025,957,182
2020-06-13,22,QUERETARO,QT,2279637,11699,195,464,1184,2277989,993,191
2020-06-14,22,QUERETARO,QT,2279637,11699,195,468,1213,2277956,1018,195
2020-06-15,22,QUERETARO,QT,2279637,11699,195,440,1269,2277928,1067,202
2020-06-16,22,QUERETARO,QT,2279637,11699,195,410,1317,2277910,1111,206
2020-06-17,22,QUERETARO,QT,2279637,11699,195,389,1352,2277896,1142,210
2020-06-18,22,QUERETARO,QT,2279637,11699,195,384,1369,2277884,1156,213
2020-06-19,22,QUERETARO,QT,2279637,11699,195,351,1409,2277877,1193,216
2020-06-20,22,QUERETARO,QT,2279637,11699,195,320,1444,2277873,1225,219
2020-06-21,22,QUERETARO,QT,2279637,11699,195,293,1471,2277873,1249,222
2020-06-22,22,QUERETARO,QT,2279637,11699,195,260,1504,2277873,1279,225
2020-06-23,22,QUERETARO,QT,2279637,11699,195,232,1532,2277873,1306,226
2020-03-01,23,QUINTANA ROO,QR,1723259,44705,39,1,0,1723258,0,0
2020-03-02,23,QUINTANA ROO,QR,1723259,44705,39,1,0,1723258,0,0
2020-03-03,23,QUINTANA ROO,QR,1723259,44705,39,1,0,1723258,0,0
